Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification,Flag_New,Flag_Old,Flag_Recent,Flag_EcoEngine,Flag_Luxury,Flag_TopSeller,Flag_LowSeller
X6,2020,Middle East,Blue,Diesel,Automatic,3.1,31501,48875.0,3259,Low,0,0,1,0,0,0,0
5 Series,2012,Africa,White,Petrol,Manual,2.4,192764,93013.0,3890,Low,0,1,0,0,1,0,0
i3,2013,Africa,Black,Hybrid,Automatic,3.6,112375,80274.0,5828,Low,0,1,0,0,1,0,0
X6,2016,Africa,Grey,Hybrid,Manual,3.0,61164,52783.0,649,Low,0,1,0,0,0,0,1
i3,2010,South America,Silver,Petrol,Automatic,2.3,33666,107696.0,8772,High,0,1,0,0,1,1,0
5 Series,2022,Asia,Black,Electric,Automatic,2.6,170882,75161.0,8694,High,0,0,1,0,1,1,0
X3,2010,North America,Blue,Electric,Manual,2.5,114220,71638.0,9392,High,0,1,0,0,0,1,0
5 Series,2010,Middle East,White,Diesel,Manual,4.7,73197,98048.0,2584,Low,0,1,0,0,1,0,1
i3,2021,North America,Silver,Petrol,Automatic,3.3,61969,86489.0,9864,High,0,0,1,0,1,1,0
M3,2017,Europe,Grey,Diesel,Automatic,3.8,9695,87215.0,3422,Low,0,1,0,0,1,0,0
X6,2022,Africa,Black,Electric,Manual,4.8,87651,95088.0,9900,High,0,0,1,0,1,1,0
3 Series,2015,North America,White,Electric,Manual,2.1,6955,113388.0,8305,High,0,1,0,0,1,1,0
X5,2012,Middle East,Grey,Diesel,Manual,4.8,188764,86677.0,7476,High,0,1,0,0,1,0,0
i3,2019,North America,Blue,Electric,Automatic,3.4,13670,88124.0,2277,Low,0,0,0,0,1,0,1
M5,2016,Middle East,Black,Petrol,Manual,4.5,149796,38374.0,4961,Low,0,1,0,0,0,0,0
i3,2015,Europe,White,Electric,Automatic,2.1,67682,67658.0,7958,High,0,1,0,0,0,1,0
X5,2014,Europe,Blue,Diesel,Manual,2.5,71962,82715.0,1085,Low,0,1,0,0,1,0,1
M3,2012,Asia,White,Petrol,Manual,2.2,62759,87254.0,4511,Low,0,1,0,0,1,0,0
3 Series,2023,Asia,Blue,Hybrid,Manual,3.8,199095,111870.0,4776,Low,0,0,1,0,1,0,0
i3,2013,North America,Silver,Petrol,Automatic,2.0,104355,51418.0,6441,Low,0,1,0,0,0,0,0
i3,2024,Africa,Grey,Electric,Automatic,4.3,119015,94219.0,1396,Low,0,0,1,0,1,0,1
X6,2022,Asia,Black,Hybrid,Automatic,2.4,178309,87458.0,5336,Low,0,0,1,0,1,0,0
M3,2022,Asia,Blue,Electric,Automatic,2.4,88518,37727.0,4694,Low,0,0,1,0,0,0,0
i8,2020,South America,Silver,Petrol,Manual,2.5,110797,79587.0,2465,Low,0,0,1,0,1,0,1
3 Series,2020,Asia,White,Hybrid,Automatic,4.1,35772,78742.0,4900,Low,0,0,1,0,1,0,0
i3,2010,Middle East,Grey,Hybrid,Manual,4.7,151194,100911.0,9537,High,0,1,0,0,1,1,0
i3,2018,Africa,Black,Diesel,Automatic,4.7,39657,89627.0,4555,Low,0,1,0,0,1,0,0
5 Series,2014,Europe,Black,Electric,Automatic,1.9,163837,114454.0,8438,High,0,1,0,0,1,1,0
i3,2011,North America,Blue,Electric,Manual,2.4,106539,46552.0,1074,Low,0,1,0,0,0,0,1
5 Series,2021,North America,Silver,Hybrid,Manual,3.9,82557,89841.0,8764,High,0,0,1,0,1,1,0
5 Series,2020,North America,Grey,Petrol,Manual,3.7,122053,98335.0,2362,Low,0,0,1,0,1,0,1
X5,2018,Africa,Grey,Hybrid,Automatic,2.7,150914,61210.0,3947,Low,0,1,0,0,0,0,0
X1,2021,Africa,Grey,Hybrid,Manual,4.5,179494,114015.0,3200,Low,0,0,1,0,1,0,0
M5,2016,Asia,Black,Diesel,Manual,2.0,148673,105897.0,8766,High,0,1,0,0,1,1,0
7 Series,2023,South America,Grey,Hybrid,Automatic,3.7,72937,89669.0,9228,High,0,0,1,0,1,1,0
X3,2023,Middle East,Grey,Hybrid,Manual,2.5,142480,109762.0,6877,Low,0,0,1,0,1,0,0
7 Series,2017,Europe,White,Petrol,Manual,3.3,121608,44913.0,5385,Low,0,1,0,0,0,0,0
7 Series,2022,North America,White,Hybrid,Automatic,2.9,120295,83645.0,888,Low,0,0,1,0,1,0,1
i8,2012,Asia,White,Diesel,Manual,4.9,33928,77875.0,2946,Low,0,1,0,0,1,0,0
i3,2023,Europe,Grey,Diesel,Manual,3.2,108066,47606.0,1773,Low,0,0,1,0,0,0,1
3 Series,2016,Middle East,Grey,Petrol,Automatic,4.9,80648,103507.0,9815,High,0,1,0,0,1,1,0
7 Series,2020,Middle East,Grey,Electric,Manual,2.4,57867,73328.0,1232,Low,0,0,1,0,0,0,1
7 Series,2010,Middle East,Silver,Electric,Manual,4.2,133954,104396.0,5586,Low,0,1,0,0,1,0,0
i8,2015,Europe,White,Diesel,Automatic,4.0,23039,116746.0,2798,Low,0,1,0,0,1,0,0
3 Series,2019,South America,Red,Hybrid,Automatic,4.5,145108,110658.0,7665,High,0,0,0,0,1,1,0
X1,2015,Middle East,Red,Diesel,Automatic,3.9,136632,100940.0,6681,Low,0,1,0,0,1,0,0
3 Series,2020,Europe,Silver,Hybrid,Manual,3.9,98523,110524.0,988,Low,0,0,1,0,1,0,1
X1,2019,Africa,Grey,Electric,Automatic,3.8,106410,33956.0,9711,High,0,0,0,0,0,1,0
i3,2021,Europe,Grey,Electric,Automatic,4.9,23445,90093.0,6608,Low,0,0,1,0,1,0,0
i8,2015,Middle East,White,Diesel,Manual,2.3,159163,58751.0,828,Low,0,1,0,0,0,0,1
M5,2012,South America,Red,Hybrid,Automatic,1.6,96413,42426.0,8169,High,0,1,0,1,0,1,0
i8,2015,Europe,Grey,Hybrid,Automatic,3.9,159262,93578.0,3504,Low,0,1,0,0,1,0,0
i8,2023,North America,Black,Electric,Automatic,2.1,82255,114264.0,5437,Low,0,0,1,0,1,0,0
i3,2012,Asia,Silver,Electric,Automatic,3.9,180723,109975.0,4751,Low,0,1,0,0,1,0,0
X6,2019,North America,Red,Petrol,Manual,2.6,66274,66346.0,190,Low,0,0,0,0,0,0,1
M5,2018,North America,Red,Petrol,Automatic,1.7,112704,115949.0,245,Low,0,1,0,1,1,0,1
3 Series,2016,Africa,White,Electric,Manual,4.2,192072,118680.0,5917,Low,0,1,0,0,1,0,0
X6,2023,Middle East,Blue,Hybrid,Automatic,1.7,71360,34266.0,9427,High,0,0,1,1,0,1,0
i8,2022,Asia,White,Diesel,Manual,2.3,33494,40087.0,438,Low,0,0,1,0,0,0,1
M5,2013,Africa,White,Petrol,Automatic,2.7,115876,113486.0,250,Low,0,1,0,0,1,0,1
X5,2012,North America,Silver,Diesel,Automatic,2.0,65795,86997.0,6196,Low,0,1,0,0,1,0,0
M5,2015,South America,White,Electric,Manual,4.7,147721,42254.0,3528,Low,0,1,0,0,0,0,0
X1,2024,Middle East,Black,Diesel,Manual,3.7,66330,54984.0,6744,Low,0,0,1,0,0,0,0
5 Series,2018,Africa,Silver,Electric,Manual,4.6,16494,48622.0,6460,Low,0,1,0,0,0,0,0
X3,2012,Europe,Red,Petrol,Manual,3.9,76033,43261.0,4767,Low,0,1,0,0,0,0,0
X3,2017,South America,Blue,Diesel,Manual,5.0,84534,106646.0,8143,High,0,1,0,0,1,1,0
i3,2015,Africa,Black,Petrol,Automatic,3.3,109123,101072.0,6557,Low,0,1,0,0,1,0,0
X1,2013,Europe,Blue,Hybrid,Automatic,1.7,98727,93635.0,4749,Low,0,1,0,1,1,0,0
i8,2014,North America,Black,Petrol,Automatic,2.1,199303,107961.0,312,Low,0,1,0,0,1,0,1
5 Series,2012,Africa,Grey,Electric,Automatic,3.6,198926,95563.0,912,Low,0,1,0,0,1,0,1
i8,2023,South America,Black,Electric,Automatic,2.7,3132,54684.0,6812,Low,0,0,1,0,0,0,0
X3,2011,South America,Red,Diesel,Manual,1.9,169094,55873.0,9358,High,0,1,0,0,0,1,0
3 Series,2018,Asia,Blue,Petrol,Automatic,2.3,143740,30891.0,4036,Low,0,1,0,0,0,0,0
5 Series,2022,Europe,Blue,Petrol,Manual,3.2,43485,38016.0,8381,High,0,0,1,0,0,1,0
5 Series,2012,Europe,Grey,Petrol,Manual,3.3,2711,47915.0,4613,Low,0,1,0,0,0,0,0
7 Series,2015,Asia,Red,Hybrid,Automatic,4.8,92726,99487.0,1024,Low,0,1,0,0,1,0,1
i3,2014,Asia,White,Electric,Manual,1.8,160262,41153.0,9141,High,0,1,0,0,0,1,0
X5,2019,Middle East,Blue,Diesel,Automatic,2.8,62948,101218.0,1318,Low,0,0,0,0,1,0,1
M5,2020,North America,Grey,Diesel,Automatic,3.3,30207,73083.0,8834,High,0,0,1,0,0,1,0
3 Series,2017,Asia,Black,Diesel,Automatic,1.9,193737,105639.0,8661,High,0,1,0,0,1,1,0
i3,2014,North America,Grey,Hybrid,Manual,3.9,50178,76714.0,6805,Low,0,1,0,0,1,0,0
7 Series,2020,Africa,Grey,Diesel,Automatic,3.3,692,79220.0,3735,Low,1,0,1,0,1,0,0
7 Series,2017,Africa,Black,Diesel,Manual,3.1,28557,81926.0,1323,Low,0,1,0,0,1,0,1
X3,2020,Asia,Black,Electric,Automatic,3.8,115324,111609.0,2813,Low,0,0,1,0,1,0,0
i8,2014,Europe,White,Diesel,Automatic,2.5,194383,99902.0,625,Low,0,1,0,0,1,0,1
M3,2020,South America,White,Hybrid,Automatic,2.7,123710,103800.0,2108,Low,0,0,1,0,1,0,1
X1,2019,Africa,White,Electric,Manual,2.1,100789,46438.0,1190,Low,0,0,0,0,0,0,1
7 Series,2022,North America,Grey,Petrol,Automatic,3.3,183367,70293.0,4264,Low,0,0,1,0,0,0,0
3 Series,2015,South America,Black,Hybrid,Manual,2.8,95511,39928.0,392,Low,0,1,0,0,0,0,1
X5,2024,Middle East,Red,Diesel,Manual,2.4,78797,34380.0,1754,Low,0,0,1,0,0,0,1
X1,2014,Middle East,White,Petrol,Automatic,1.9,86917,84269.0,9707,High,0,1,0,0,1,1,0
7 Series,2011,Europe,Grey,Hybrid,Manual,1.6,72663,63699.0,1093,Low,0,1,0,1,0,0,1
X6,2019,North America,Silver,Hybrid,Manual,2.2,82713,92997.0,1084,Low,0,0,0,0,1,0,1
X6,2019,Middle East,Grey,Electric,Automatic,2.4,98721,59426.0,6045,Low,0,0,0,0,0,0,0
5 Series,2015,South America,Black,Diesel,Automatic,3.2,96299,47586.0,7172,High,0,1,0,0,0,0,0
X3,2023,Asia,White,Petrol,Automatic,2.3,1761,33810.0,7733,High,0,0,1,0,0,1,0
X3,2016,North America,Grey,Hybrid,Manual,4.4,121193,87238.0,2518,Low,0,1,0,0,1,0,1
7 Series,2024,South America,White,Diesel,Automatic,3.2,62049,108162.0,8061,High,0,0,1,0,1,1,0
i3,2012,North America,Black,Petrol,Automatic,3.7,105164,112256.0,9127,High,0,1,0,0,1,1,0
M3,2012,Asia,Red,Electric,Automatic,2.2,129090,97605.0,9473,High,0,1,0,0,1,1,0
X1,2021,Asia,White,Hybrid,Manual,3.0,195029,107537.0,2951,Low,0,0,1,0,1,0,0
7 Series,2016,Europe,Red,Diesel,Manual,3.6,69076,52878.0,7308,High,0,1,0,0,0,0,0
X5,2024,Middle East,Blue,Diesel,Automatic,2.6,143834,117626.0,8007,High,0,0,1,0,1,1,0
i8,2020,South America,White,Diesel,Manual,2.7,118999,35833.0,6728,Low,0,0,1,0,0,0,0
3 Series,2019,South America,Blue,Electric,Automatic,4.3,2854,62835.0,4558,Low,0,0,0,0,0,0,0
X1,2013,Europe,Red,Petrol,Manual,4.4,145775,67856.0,9016,High,0,1,0,0,0,1,0
X3,2024,North America,Grey,Diesel,Automatic,3.4,106036,114699.0,3134,Low,0,0,1,0,1,0,0
X6,2011,Europe,Red,Hybrid,Manual,4.6,101639,42529.0,9075,High,0,1,0,0,0,1,0
3 Series,2018,South America,Grey,Diesel,Manual,4.1,89283,92053.0,8070,High,0,1,0,0,1,1,0
5 Series,2024,Europe,Grey,Hybrid,Manual,1.7,123299,42383.0,3905,Low,0,0,1,1,0,0,0
X5,2023,Asia,Grey,Electric,Automatic,3.5,169029,32561.0,6976,Low,0,0,1,0,0,0,0
M5,2022,Middle East,Silver,Electric,Automatic,3.9,44638,113619.0,9683,High,0,0,1,0,1,1,0
i3,2018,Europe,Red,Electric,Automatic,3.4,15172,110152.0,137,Low,0,1,0,0,1,0,1
X3,2015,Africa,Red,Hybrid,Automatic,4.4,23685,62703.0,2788,Low,0,1,0,0,0,0,0
X3,2023,Africa,Blue,Diesel,Manual,2.6,14465,105794.0,168,Low,0,0,1,0,1,0,1
5 Series,2011,North America,Black,Petrol,Automatic,1.7,12544,48578.0,5118,Low,0,1,0,1,0,0,0
M5,2012,Middle East,Black,Hybrid,Automatic,3.7,161085,50921.0,5140,Low,0,1,0,0,0,0,0
X1,2014,South America,Red,Hybrid,Automatic,4.1,117276,93215.0,7921,High,0,1,0,0,1,1,0
3 Series,2020,North America,Blue,Diesel,Automatic,4.2,106582,86403.0,1704,Low,0,0,1,0,1,0,1
X3,2020,North America,Black,Hybrid,Automatic,1.5,16109,38914.0,8828,High,0,0,1,1,0,1,0
X3,2024,North America,Grey,Petrol,Automatic,3.9,4842,107312.0,412,Low,0,0,1,0,1,0,1
5 Series,2014,Middle East,Red,Petrol,Manual,1.6,130306,49277.0,6314,Low,0,1,0,1,0,0,0
X6,2022,Middle East,Silver,Electric,Automatic,4.2,187506,92712.0,1136,Low,0,0,1,0,1,0,1
M5,2018,Middle East,Blue,Diesel,Automatic,4.0,110456,80288.0,7730,High,0,1,0,0,1,1,0
X5,2019,Europe,Red,Electric,Automatic,3.5,85711,59070.0,1967,Low,0,0,0,0,0,0,1
M3,2012,Africa,Silver,Hybrid,Automatic,3.3,164835,88442.0,1030,Low,0,1,0,0,1,0,1
X3,2011,Europe,Blue,Hybrid,Manual,4.0,28446,30373.0,330,Low,0,1,0,0,0,0,1
X5,2019,Asia,Red,Petrol,Automatic,1.7,21525,36102.0,2010,Low,0,0,0,1,0,0,1
M3,2017,Asia,Silver,Electric,Manual,4.4,28026,80710.0,3150,Low,0,1,0,0,1,0,0
M5,2016,North America,Blue,Hybrid,Automatic,2.2,100359,50925.0,9053,High,0,1,0,0,0,1,0
i3,2021,South America,Red,Electric,Manual,3.2,188492,117586.0,7761,High,0,0,1,0,1,1,0
7 Series,2018,Europe,Blue,Diesel,Manual,3.2,13084,58736.0,5683,Low,0,1,0,0,0,0,0
i8,2012,Middle East,Red,Hybrid,Automatic,4.2,102025,99487.0,2253,Low,0,1,0,0,1,0,1
7 Series,2015,North America,Silver,Hybrid,Automatic,2.2,118701,81254.0,2481,Low,0,1,0,0,1,0,1
i3,2014,Europe,White,Petrol,Manual,2.5,189729,109750.0,7125,High,0,1,0,0,1,0,0
X5,2014,Middle East,Blue,Hybrid,Manual,3.8,32695,65377.0,1247,Low,0,1,0,0,0,0,1
M3,2019,Asia,Black,Diesel,Automatic,2.9,32186,75348.0,718,Low,0,0,0,0,1,0,1
M5,2017,South America,Silver,Hybrid,Manual,2.5,127264,102431.0,6609,Low,0,1,0,0,1,0,0
X5,2010,Middle East,Blue,Petrol,Manual,3.7,31309,60985.0,1789,Low,0,1,0,0,0,0,1
i3,2010,North America,Black,Petrol,Automatic,1.8,7151,101671.0,1288,Low,0,1,0,0,1,0,1
X5,2012,Europe,White,Petrol,Manual,4.3,45454,115291.0,9192,High,0,1,0,0,1,1,0
5 Series,2020,North America,Red,Hybrid,Manual,3.3,102267,110341.0,3421,Low,0,0,1,0,1,0,0
X3,2011,South America,White,Diesel,Automatic,2.2,60696,60155.0,3360,Low,0,1,0,0,0,0,0
3 Series,2011,Europe,White,Diesel,Automatic,2.9,199288,92700.0,3446,Low,0,1,0,0,1,0,0
5 Series,2011,Africa,Red,Diesel,Automatic,2.0,5657,97147.0,836,Low,0,1,0,0,1,0,1
X5,2013,North America,White,Hybrid,Manual,3.7,144523,114159.0,811,Low,0,1,0,0,1,0,1
i3,2010,Asia,White,Diesel,Manual,3.8,160447,62740.0,6260,Low,0,1,0,0,0,0,0
3 Series,2019,Europe,Blue,Electric,Manual,2.9,110610,106476.0,6349,Low,0,0,0,0,1,0,0
X6,2024,Asia,Blue,Hybrid,Manual,2.7,65584,32081.0,6570,Low,0,0,1,0,0,0,0
M3,2018,Asia,Black,Petrol,Manual,4.5,46318,78738.0,7834,High,0,1,0,0,1,1,0
5 Series,2023,South America,Black,Hybrid,Manual,3.5,42727,106789.0,6888,Low,0,0,1,0,1,0,0
X1,2014,North America,Black,Diesel,Automatic,3.8,153033,101555.0,7399,High,0,1,0,0,1,0,0
X6,2014,Europe,Red,Hybrid,Manual,1.9,115418,89427.0,8619,High,0,1,0,0,1,1,0
i3,2018,South America,White,Diesel,Manual,4.0,110324,98974.0,3178,Low,0,1,0,0,1,0,0
X5,2023,North America,White,Diesel,Automatic,3.1,129587,30546.0,5833,Low,0,0,1,0,0,0,0
X6,2014,Africa,Black,Diesel,Automatic,2.8,14271,116212.0,4500,Low,0,1,0,0,1,0,0
3 Series,2022,South America,Blue,Electric,Automatic,4.8,118760,83836.0,749,Low,0,0,1,0,1,0,1
X3,2022,North America,Red,Petrol,Automatic,1.7,149393,60654.0,422,Low,0,0,1,1,0,0,1
M3,2020,North America,Red,Diesel,Manual,2.2,17250,85806.0,1035,Low,0,0,1,0,1,0,1
X1,2023,Asia,Silver,Diesel,Manual,2.8,180145,107689.0,6965,Low,0,0,1,0,1,0,0
7 Series,2017,North America,Silver,Hybrid,Automatic,2.6,75404,89665.0,7974,High,0,1,0,0,1,1,0
X1,2020,Middle East,Grey,Petrol,Manual,3.3,76609,81362.0,6976,Low,0,0,1,0,1,0,0
5 Series,2010,Africa,Blue,Diesel,Automatic,2.9,47011,32529.0,5972,Low,0,1,0,0,0,0,0
M5,2010,Middle East,Silver,Diesel,Manual,4.3,166293,67868.0,3466,Low,0,1,0,0,0,0,0
i3,2013,Middle East,Silver,Diesel,Manual,4.2,134782,39405.0,5526,Low,0,1,0,0,0,0,0
i8,2017,Asia,White,Petrol,Automatic,4.2,154963,93203.0,7142,High,0,1,0,0,1,0,0
X5,2012,Europe,White,Diesel,Manual,2.8,141446,46288.0,1018,Low,0,1,0,0,0,0,1
M3,2010,Europe,Grey,Electric,Automatic,2.9,123531,38157.0,6423,Low,0,1,0,0,0,0,0
7 Series,2020,North America,Black,Petrol,Automatic,4.0,96334,56027.0,108,Low,0,0,1,0,0,0,1
i3,2021,Africa,Blue,Diesel,Manual,1.9,24924,32613.0,9416,High,0,0,1,0,0,1,0
X3,2018,Europe,Red,Diesel,Automatic,4.5,4847,32597.0,7453,High,0,1,0,0,0,0,0
M5,2018,Asia,Silver,Diesel,Automatic,3.4,91271,94287.0,9776,High,0,1,0,0,1,1,0
M5,2018,Europe,White,Diesel,Automatic,4.5,21910,87798.0,8461,High,0,1,0,0,1,1,0
7 Series,2018,Middle East,Blue,Diesel,Manual,4.3,114291,97442.0,1011,Low,0,1,0,0,1,0,1
X5,2011,Europe,Blue,Diesel,Manual,2.8,101004,95973.0,1154,Low,0,1,0,0,1,0,1
3 Series,2023,North America,White,Petrol,Automatic,1.9,40710,54818.0,9139,High,0,0,1,0,0,1,0
i8,2023,Africa,White,Hybrid,Automatic,4.7,119363,44384.0,9906,High,0,0,1,0,0,1,0
3 Series,2020,Europe,Grey,Diesel,Automatic,2.7,149369,57500.0,3824,Low,0,0,1,0,0,0,0
3 Series,2020,Asia,White,Petrol,Manual,2.8,7012,78159.0,5449,Low,0,0,1,0,1,0,0
i3,2020,Asia,Blue,Electric,Manual,4.7,49544,41221.0,2639,Low,0,0,1,0,0,0,0
7 Series,2013,Europe,White,Hybrid,Manual,4.7,21010,92869.0,743,Low,0,1,0,0,1,0,1
M3,2024,South America,White,Electric,Automatic,2.4,186200,53250.0,7447,High,0,0,1,0,0,0,0
X3,2011,Middle East,Black,Hybrid,Automatic,1.8,3264,41393.0,7587,High,0,1,0,0,0,1,0
X3,2016,Middle East,White,Petrol,Manual,1.5,28906,74577.0,3271,Low,0,1,0,1,0,0,0
7 Series,2020,North America,Grey,Hybrid,Automatic,3.0,172867,68484.0,4868,Low,0,0,1,0,0,0,0
X5,2012,Europe,Black,Diesel,Automatic,3.5,13766,97797.0,8227,High,0,1,0,0,1,1,0
7 Series,2018,North America,Red,Petrol,Automatic,2.4,198354,52963.0,9658,High,0,1,0,0,0,1,0
X6,2016,Africa,Grey,Electric,Manual,2.4,178355,107278.0,9033,High,0,1,0,0,1,1,0
X3,2017,North America,Silver,Diesel,Manual,2.7,37846,36638.0,2584,Low,0,1,0,0,0,0,1
X5,2018,Asia,Black,Petrol,Automatic,2.4,198683,99486.0,1888,Low,0,1,0,0,1,0,1
3 Series,2017,Asia,White,Petrol,Manual,4.5,133084,92698.0,4035,Low,0,1,0,0,1,0,0
M3,2016,South America,Grey,Electric,Manual,3.7,117253,62462.0,3519,Low,0,1,0,0,0,0,0
X5,2024,Middle East,Grey,Electric,Manual,4.4,23851,100327.0,1171,Low,0,0,1,0,1,0,1
X1,2018,Africa,Blue,Hybrid,Manual,4.5,189210,95155.0,1406,Low,0,1,0,0,1,0,1
X3,2020,South America,Silver,Diesel,Automatic,3.0,84335,39074.0,4303,Low,0,0,1,0,0,0,0
X3,2010,Africa,Blue,Hybrid,Manual,3.2,182829,43111.0,580,Low,0,1,0,0,0,0,1
M3,2020,Europe,Black,Hybrid,Automatic,4.9,117078,100791.0,8776,High,0,0,1,0,1,1,0
i3,2024,South America,Silver,Electric,Manual,4.4,69021,115927.0,7545,High,0,0,1,0,1,1,0
3 Series,2013,Europe,Blue,Petrol,Automatic,4.3,92204,100018.0,5283,Low,0,1,0,0,1,0,0
M5,2013,Middle East,Red,Diesel,Automatic,3.5,154108,39574.0,4505,Low,0,1,0,0,0,0,0
X1,2014,Asia,Silver,Hybrid,Automatic,3.1,174905,98183.0,2859,Low,0,1,0,0,1,0,0
i8,2017,Middle East,White,Petrol,Automatic,4.6,8757,94083.0,7211,High,0,1,0,0,1,0,0
7 Series,2019,Africa,White,Diesel,Automatic,4.3,69399,38723.0,9094,High,0,0,0,0,0,1,0
M3,2010,Africa,Silver,Electric,Manual,3.3,87519,114330.0,2526,Low,0,1,0,0,1,0,1
M5,2015,Africa,Red,Petrol,Manual,2.4,198045,113633.0,5085,Low,0,1,0,0,1,0,0
7 Series,2018,Africa,Black,Electric,Automatic,2.0,5754,32320.0,9072,High,0,1,0,0,0,1,0
i3,2019,North America,Grey,Electric,Manual,3.4,102105,100462.0,9466,High,0,0,0,0,1,1,0
i8,2017,South America,Blue,Hybrid,Manual,2.5,109903,116878.0,8006,High,0,1,0,0,1,1,0
i3,2024,South America,Blue,Petrol,Manual,2.4,155370,90870.0,942,Low,0,0,1,0,1,0,1
X3,2011,South America,Silver,Petrol,Automatic,1.9,133560,54059.0,6053,Low,0,1,0,0,0,0,0
X3,2016,North America,Black,Petrol,Manual,1.6,182452,42687.0,8294,High,0,1,0,1,0,1,0
i8,2014,Europe,White,Hybrid,Automatic,4.2,64965,93714.0,2890,Low,0,1,0,0,1,0,0
5 Series,2011,Asia,Black,Petrol,Manual,1.9,97624,88767.0,2846,Low,0,1,0,0,1,0,0
X3,2020,South America,Grey,Hybrid,Automatic,4.6,39123,82431.0,3792,Low,0,0,1,0,1,0,0
3 Series,2010,South America,Red,Electric,Automatic,2.2,153737,61008.0,2336,Low,0,1,0,0,0,0,1
i3,2011,Middle East,Silver,Electric,Manual,4.2,112358,84732.0,3816,Low,0,1,0,0,1,0,0
M3,2020,North America,Blue,Electric,Automatic,4.4,181632,113409.0,4276,Low,0,0,1,0,1,0,0
7 Series,2019,Europe,Red,Petrol,Automatic,4.3,58667,62306.0,2828,Low,0,0,0,0,0,0,0
X6,2015,Asia,Blue,Electric,Automatic,4.6,23610,66706.0,6400,Low,0,1,0,0,0,0,0
X3,2020,Europe,Silver,Electric,Manual,2.7,113299,115712.0,8487,High,0,0,1,0,1,1,0
i3,2021,Middle East,White,Petrol,Automatic,5.0,84811,58752.0,4547,Low,0,0,1,0,0,0,0
5 Series,2017,Asia,Blue,Electric,Automatic,2.5,150203,55827.0,7757,High,0,1,0,0,0,1,0
M3,2012,Middle East,Red,Hybrid,Manual,4.8,72575,81048.0,512,Low,0,1,0,0,1,0,1
i3,2014,Europe,Grey,Hybrid,Automatic,3.0,130219,117074.0,453,Low,0,1,0,0,1,0,1
X5,2024,Europe,Black,Diesel,Manual,1.7,22159,107776.0,3630,Low,0,0,1,1,1,0,0
X1,2020,South America,White,Hybrid,Automatic,4.2,27837,91279.0,5292,Low,0,0,1,0,1,0,0
X3,2011,North America,Red,Petrol,Manual,4.3,162265,73398.0,1766,Low,0,1,0,0,0,0,1
X1,2021,Asia,Blue,Electric,Automatic,2.2,168119,91128.0,9747,High,0,0,1,0,1,1,0
X3,2017,Middle East,Grey,Hybrid,Automatic,4.4,132042,51303.0,4935,Low,0,1,0,0,0,0,0
7 Series,2013,North America,Blue,Diesel,Manual,2.1,36482,69344.0,182,Low,0,1,0,0,0,0,1
i8,2020,Middle East,Black,Petrol,Automatic,2.0,9601,50484.0,2019,Low,0,0,1,0,0,0,1
7 Series,2019,North America,Red,Petrol,Automatic,4.3,151723,59819.0,2714,Low,0,0,0,0,0,0,0
M3,2021,North America,Silver,Petrol,Automatic,2.5,24188,43584.0,5720,Low,0,0,1,0,0,0,0
3 Series,2015,Africa,Grey,Petrol,Automatic,1.8,90706,108039.0,9851,High,0,1,0,0,1,1,0
X5,2012,South America,Blue,Petrol,Automatic,4.8,199519,38206.0,2457,Low,0,1,0,0,0,0,1
5 Series,2020,Middle East,Silver,Diesel,Manual,3.4,85078,55386.0,1158,Low,0,0,1,0,0,0,1
i3,2024,Asia,Blue,Diesel,Automatic,3.1,192427,76353.0,838,Low,0,0,1,0,1,0,1
M5,2017,Asia,Silver,Hybrid,Automatic,3.3,154135,85440.0,8304,High,0,1,0,0,1,1,0
3 Series,2017,Europe,Silver,Electric,Manual,3.8,33804,68001.0,198,Low,0,1,0,0,0,0,1
X1,2012,North America,Grey,Hybrid,Automatic,4.5,177152,78164.0,6078,Low,0,1,0,0,1,0,0
i8,2021,Middle East,White,Petrol,Manual,3.9,37252,45117.0,6204,Low,0,0,1,0,0,0,0
M5,2018,Africa,Red,Electric,Manual,4.1,32756,41578.0,3773,Low,0,1,0,0,0,0,0
i8,2019,North America,White,Diesel,Automatic,2.1,145514,59219.0,5152,Low,0,0,0,0,0,0,0
i8,2022,Asia,Blue,Petrol,Automatic,2.8,71820,71833.0,5250,Low,0,0,1,0,0,0,0
M5,2014,Europe,White,Hybrid,Manual,3.5,139236,43133.0,7676,High,0,1,0,0,0,1,0
M3,2019,North America,Silver,Diesel,Automatic,3.7,61618,106267.0,288,Low,0,0,0,0,1,0,1
3 Series,2018,Middle East,Black,Hybrid,Automatic,2.4,57264,40190.0,6147,Low,0,1,0,0,0,0,0
X3,2016,North America,Silver,Hybrid,Manual,4.9,37551,79671.0,3101,Low,0,1,0,0,1,0,0
5 Series,2024,South America,White,Diesel,Manual,1.9,10023,89975.0,4335,Low,0,0,1,0,1,0,0
X1,2024,Asia,White,Electric,Manual,1.9,32731,100603.0,6840,Low,0,0,1,0,1,0,0
3 Series,2024,Africa,Grey,Diesel,Manual,2.3,159196,73099.0,9537,High,0,0,1,0,0,1,0
M3,2019,Asia,Black,Hybrid,Automatic,4.1,33844,84085.0,9541,High,0,0,0,0,1,1,0
